config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p2,HUGO,0.2,0.05,5.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,13107.0,1310700,47570,475.7,0.03629358358129243,0.0503399693060469,10486.0,380.06,0.036244516498188065
hugo_alpha0p2,HUGO,0.2,0.1,10.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,26214.0,2621400,95071,950.71,0.03626726176852063,0.10060393672337206,13107.0,475.01,0.036240939955748834
hugo_alpha0p2,HUGO,0.2,0.2,20.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,52429.0,5242900,189903,1899.03,0.03622098456960842,0.2009781590359161,26215.0,948.32,0.03617470913599084
hugo_alpha0p2,HUGO,0.2,0.3,30.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,78643.0,7864300,284154,2841.54,0.03613214144933433,0.3007569179319619,26214.0,942.51,0.035954451819638356
hugo_alpha0p2,HUGO,0.2,0.4,40.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,104858.0,10485800,378269,3782.69,0.03607440538633199,0.4004488506787843,26215.0,941.15,0.03590120160213618
hugo_alpha0p2,HUGO,0.2,0.5,50.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,131072.0,13107200,472872,4728.72,0.0360772705078125,0.5005321272628823,26214.0,946.03,0.03608873121232928
hugo_alpha0p3,HUGO,0.3,0.01,1.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,2621.0,262100,15076,150.76,0.05752003052270125,0.009951076167992283,2621.0,150.76,0.05752003052270125
hugo_alpha0p3,HUGO,0.3,0.05,5.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,13107.0,1310700,75827,758.27,0.05785229266803998,0.05007769320631668,10486.0,607.51,0.057935342361243564
hugo_alpha0p3,HUGO,0.3,0.1,10.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,26214.0,2621400,150996,1509.96,0.057601281757839316,0.0997332293923953,13107.0,751.69,0.057350270847638656
hugo_alpha0p3,HUGO,0.3,0.2,20.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,52429.0,5242900,302961,3029.61,0.05778500448225219,0.20012148963273613,26215.0,1519.65,0.057968720198359705
hugo_alpha0p3,HUGO,0.3,0.3,30.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,78643.0,7864300,454344,4543.44,0.05777297407270831,0.3001692323599157,26214.0,1513.83,0.05774891279468985
hugo_alpha0p3,HUGO,0.3,0.4,40.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,104858.0,10485800,605364,6053.64,0.05773178965839516,0.3999439778733376,26215.0,1510.2,0.05760823955750525
hugo_alpha0p3,HUGO,0.3,0.5,50.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,131072.0,13107200,756561,7565.61,0.05772102355957031,0.4998417773466988,26214.0,1511.97,0.05767795834287022
hugo_alpha0p4,HUGO,0.4,0.01,1.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,2621.0,262100,21248,212.48,0.08106829454406714,0.009980369064528288,2621.0,212.48,0.08106829454406714
hugo_alpha0p4,HUGO,0.4,0.05,5.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,13107.0,1310700,106400,1064.0,0.08117799649042495,0.04996618235965456,10486.0,851.52,0.08120541674613771
hugo_alpha0p4,HUGO,0.4,0.1,10.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,26214.0,2621400,213163,2131.63,0.08131647211413746,0.10011668203733816,13107.0,1067.63,0.08145494773785
hugo_alpha0p4,HUGO,0.4,0.2,20.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,52429.0,5242900,425943,4259.43,0.08124186995746628,0.2000077352087751,26215.0,2127.8,0.08116727064657639
hugo_alpha0p4,HUGO,0.4,0.3,30.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,78643.0,7864300,639485,6394.85,0.08131492949149957,0.3002539673548406,26214.0,2135.42,0.08146105134660868
hugo_alpha0p4,HUGO,0.4,0.4,40.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,104858.0,10485800,852264,8522.64,0.08127791870911137,0.4001731409605205,26215.0,2127.79,0.08116688918558075
hugo_alpha0p4,HUGO,0.4,0.5,50.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,131072.0,13107200,1065818,10658.18,0.08131546020507813,0.5004619579909767,26214.0,2135.54,0.08146562905317768
hugo_alpha0p5,HUGO,0.5,0.01,1.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,2621.0,262100,27761,277.61,0.10591758870660054,0.009926781328386158,2621.0,277.61,0.10591758870660054
hugo_alpha0p5,HUGO,0.5,0.05,5.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,13107.0,1310700,139419,1394.19,0.10636987869077591,0.049920140897320955,10486.0,1116.58,0.10648292962044631
hugo_alpha0p5,HUGO,0.5,0.1,10.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,26214.0,2621400,278577,2785.77,0.10627031357289997,0.09978662093260743,13107.0,1391.58,0.10617074845502401
hugo_alpha0p5,HUGO,0.5,0.2,20.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,52429.0,5242900,557337,5573.37,0.10630319098209007,0.1996444296449878,26215.0,2787.6,0.10633606713713523
hugo_alpha0p5,HUGO,0.5,0.3,30.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,78643.0,7864300,836598,8365.98,0.10637920730389229,0.29969781217712405,26214.0,2792.61,0.10653124284733347
hugo_alpha0p5,HUGO,0.5,0.4,40.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,104858.0,10485800,1115702,11157.02,0.10640122832783387,0.3996993350100489,26215.0,2791.04,0.10646728971962614
hugo_alpha0p5,HUGO,0.5,0.5,50.0,100,262144.0,27912.48,27912.48,0.1064776611328125,10.64776611328125,131072.0,13107200,1395366,13953.66,0.10645797729492187,0.49990212256691513,26214.0,2796.64,0.1066849774929427
