config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p2,HUGO,0.2,0.01,1.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,2621.0,26210000,2597133,259.7133,0.09908939336131246,0.02693283728806556,2621.0,259.7133,0.09908939336131246
hugo_alpha0p2,HUGO,0.2,0.05,5.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,13107.0,131070000,12323580,1232.358,0.09402288853284503,0.1277404764210633,10486.0,972.6447,0.09275650390997521
hugo_alpha0p2,HUGO,0.2,0.1,10.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,26214.0,262140000,23158071,2315.8071,0.0883423781185626,0.240165817973606,13107.0,1083.4491,0.08266186770428016
hugo_alpha0p2,HUGO,0.2,0.2,20.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,52429.0,524290000,41213845,4121.3845,0.07860887104465086,0.42871967964999,26215.0,1805.5774,0.06887573526606905
hugo_alpha0p2,HUGO,0.2,0.3,30.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,78643.0,786430000,55338898,5533.8898,0.07036722658087816,0.5781619270737763,26214.0,1412.5053,0.053883623254749366
hugo_alpha0p2,HUGO,0.2,0.4,40.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,104858.0,1048580000,66327846,6632.7846,0.06325492189437143,0.696294218280532,26215.0,1098.8948,0.04191855044821667
hugo_alpha0p2,HUGO,0.2,0.5,50.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,131072.0,1310720000,74782574,7478.2574,0.05705457611083985,0.7888509335668094,26214.0,845.4728,0.03225271992065308
hugo_alpha0p3,HUGO,0.3,0.01,1.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,2621.0,26210000,3652687,365.2687,0.13936234261732164,0.023737099608999335,2621.0,365.2687,0.13936234261732164
hugo_alpha0p3,HUGO,0.3,0.05,5.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,13107.0,131070000,17538616,1753.8616,0.13381106279087512,0.11389885453959316,10486.0,1388.5929,0.13242350753385468
hugo_alpha0p3,HUGO,0.3,0.1,10.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,26214.0,262140000,33417838,3341.7838,0.12748088044556344,0.21698633831957692,13107.0,1587.9222,0.1211506981002518
