config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p2,HUGO,0.2,0.01,1.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,2621.0,26210000,2273599,227.3599,0.086745478824876,0.0235639217819635,2621.0,227.3599,0.086745478824876
hugo_alpha0p2,HUGO,0.2,0.05,5.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,13107.0,131070000,10999191,1099.9191,0.08391844815747311,0.11416046757034046,10486.0,872.5592,0.08321182529086402
hugo_alpha0p2,HUGO,0.2,0.1,10.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,26214.0,262140000,21094325,2109.4325,0.08046969176775769,0.21937524432492272,13107.0,1009.5134,0.07702093537804226
hugo_alpha0p2,HUGO,0.2,0.2,20.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,52429.0,524290000,38717211,3871.7211,0.07384693776345153,0.40443393317047194,26215.0,1762.2886,0.06722443639137898
hugo_alpha0p2,HUGO,0.2,0.3,30.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,78643.0,786430000,53166943,5316.6943,0.06760543595742786,0.5579498626139837,26214.0,1444.9732,0.05512219424734874
hugo_alpha0p2,HUGO,0.2,0.4,40.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,104858.0,1048580000,64798479,6479.8479,0.06179640942989568,0.6831052340056952,26215.0,1163.1536,0.04436977303070761
hugo_alpha0p2,HUGO,0.2,0.5,50.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,131072.0,1310720000,73952934,7395.2934,0.056421611022949215,0.7829456492886487,26214.0,915.4455,0.034922007324330505
hugo_alpha0p3,HUGO,0.3,0.01,1.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,2621.0,26210000,3285288,328.5288,0.12534483021747422,0.021311590421103206,2621.0,328.5288,0.12534483021747422
hugo_alpha0p3,HUGO,0.3,0.05,5.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,13107.0,131070000,16007342,1600.7342,0.12212819104295415,0.10393226726164721,10486.0,1272.2054,0.12132418462712187
hugo_alpha0p3,HUGO,0.3,0.1,10.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,26214.0,262140000,30959301,3095.9301,0.11810216296635385,0.20126988728424344,13107.0,1495.1959,0.11407613488975357
hugo_alpha0p3,HUGO,0.3,0.2,20.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,52429.0,524290000,57752880,5775.288,0.11015445650308035,0.3765541578337009,26215.0,2679.3579,0.1022070532138089
hugo_alpha0p3,HUGO,0.3,0.3,30.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,78643.0,786430000,80521016,8052.1016,0.10238802690639981,0.5267255985781976,26214.0,2276.8136,0.08685487144274052
hugo_alpha0p3,HUGO,0.3,0.4,40.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,104858.0,1048580000,99480259,9948.0259,0.0948714060920483,0.6529912090311742,26215.0,1895.9243,0.07232211710852567
hugo_alpha0p3,HUGO,0.3,0.5,50.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,131072.0,1310720000,114915639,11491.5639,0.08767367477416992,0.756912957847157,26214.0,1543.538,0.05888220035095751
hugo_alpha0p4,HUGO,0.4,0.01,1.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,2621.0,26210000,4257130,425.713,0.1624238840137352,0.01968563463433817,2621.0,425.713,0.1624238840137352
hugo_alpha0p4,HUGO,0.4,0.05,5.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,13107.0,131070000,20839910,2083.991,0.15899832150759136,0.09642088022762506,10486.0,1658.278,0.15814209422086592
hugo_alpha0p4,HUGO,0.4,0.1,10.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,26214.0,262140000,40544079,4054.4079,0.15466574731059737,0.1877448494134791,13107.0,1970.4169,0.15033317311360342
hugo_alpha0p4,HUGO,0.4,0.2,20.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,52429.0,524290000,76507457,7650.7457,0.1459258368460203,0.3549694484542882,26215.0,3596.3378,0.13718625977493804
