config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p2,HUGO,0.2,0.01,1.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,2621.0,26210000,1372368,137.2368,0.052360473101869524,0.0142877040081152,2621.0,137.2368,0.052360473101869524
hugo_alpha0p2,HUGO,0.2,0.05,5.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,13107.0,131070000,6778386,677.8386,0.051715770199130234,0.07065140200703927,10486.0,540.6018,0.05155462521457182
hugo_alpha0p2,HUGO,0.2,0.1,10.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,26214.0,262140000,13338437,1333.8437,0.05088287556267643,0.13921529171924868,13107.0,656.0051,0.05004998092622262
hugo_alpha0p2,HUGO,0.2,0.2,20.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,52429.0,524290000,25823759,2582.3759,0.04925472353087033,0.2702890267018162,26215.0,1248.5322,0.04762663360671371
hugo_alpha0p2,HUGO,0.2,0.3,30.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,78643.0,786430000,37442842,3744.2842,0.04761115674630927,0.3930872367801663,26214.0,1161.9083,0.044323960479133284
hugo_alpha0p2,HUGO,0.2,0.4,40.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,104858.0,1048580000,48194163,4819.4163,0.0459613601251216,0.5075240303490928,26215.0,1075.1321,0.04101209612817089
hugo_alpha0p2,HUGO,0.2,0.5,50.0,10000,262144.0,9321.4033,9321.4033,0.03555833168029785,3.555833168029785,131072.0,1310720000,58074715,5807.4715,0.04430749130249023,0.6134986203224104,26214.0,988.0552,0.03769188982986191
hugo_alpha0p3,HUGO,0.3,0.01,1.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,2621.0,26210000,2112303,211.2303,0.08059149179702403,0.013743879952834274,2621.0,211.2303,0.08059149179702403
hugo_alpha0p3,HUGO,0.3,0.05,5.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,13107.0,131070000,10466094,1046.6094,0.07985117875944152,0.06813927792243982,10486.0,835.3791,0.07966613580011445
hugo_alpha0p3,HUGO,0.3,0.1,10.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,26214.0,262140000,20662390,2066.239,0.0788219653620203,0.1346433381795153,13107.0,1019.6296,0.07779275196459906
hugo_alpha0p3,HUGO,0.3,0.2,20.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,52429.0,524290000,40206647,4020.6647,0.07668780064468138,0.26254052040581494,26215.0,1954.4257,0.07455371733740226
hugo_alpha0p3,HUGO,0.3,0.3,30.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,78643.0,786430000,58593777,5859.3777,0.07450602978014571,0.38347577717598635,26214.0,1838.713,0.07014240482185091
hugo_alpha0p3,HUGO,0.3,0.4,40.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,104858.0,1048580000,75791418,7579.1418,0.07228005302408973,0.49723019003450264,26215.0,1719.7641,0.06560229258058364
hugo_alpha0p3,HUGO,0.3,0.5,50.0,10000,262144.0,14997.2973,14997.2973,0.057210149002075196,5.7210149002075195,131072.0,1310720000,91755463,9175.5463,0.07000386276245117,0.6034974139371384,26214.0,1596.4045,0.060898928053711755
hugo_alpha0p4,HUGO,0.4,0.01,1.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,2621.0,26210000,2879291,287.9291,0.1098546737886303,0.013336821897073792,2621.0,287.9291,0.1098546737886303
hugo_alpha0p4,HUGO,0.4,0.05,5.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,13107.0,131070000,14271522,1427.1522,0.10888473334859235,0.06613759888958091,10486.0,1139.2231,0.10864229448788862
hugo_alpha0p4,HUGO,0.4,0.1,10.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,26214.0,262140000,28220988,2822.0988,0.10765616845960176,0.13087420923519494,13107.0,1394.9466,0.10642760357061114
hugo_alpha0p4,HUGO,0.4,0.2,20.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,52429.0,524290000,55129920,5512.992,0.10515157641763148,0.2560549966358209,26215.0,2690.8932,0.10264707991607859
hugo_alpha0p4,HUGO,0.4,0.3,30.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,78643.0,786430000,80676198,8067.6198,0.102585351525247,0.37534731762787754,26214.0,2554.6278,0.09745280384527352
hugo_alpha0p4,HUGO,0.4,0.4,40.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,104858.0,1048580000,104765237,10476.5237,0.09991153464685575,0.4883476699246372,26215.0,2408.9039,0.0918902880030517
hugo_alpha0p4,HUGO,0.4,0.5,50.0,10000,262144.0,21151.087,21151.087,0.08068499374389648,8.06849937438965,131072.0,1310720000,127325299,12732.5299,0.0971414939880371,0.5947400731788948,26214.0,2256.0062,0.08606112001220723
hugo_alpha0p5,HUGO,0.5,0.01,1.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,2621.0,26210000,3659045,365.9045,0.139604921785578,0.012956549803755166,2621.0,365.9045,0.139604921785578
hugo_alpha0p5,HUGO,0.5,0.05,5.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,13107.0,131070000,18176733,1817.6733,0.13867958342870224,0.0643903052489893,10486.0,1451.7688,0.13844829296204464
hugo_alpha0p5,HUGO,0.5,0.1,10.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,26214.0,262140000,35997771,3599.7771,0.13732269398031585,0.12758418736793467,13107.0,1782.1038,0.1359658045319295
hugo_alpha0p5,HUGO,0.5,0.2,20.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,52429.0,524290000,70572982,7057.2982,0.13460676724713422,0.2504140042992362,26215.0,3457.5211,0.13189094411596414
hugo_alpha0p5,HUGO,0.5,0.3,30.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,78643.0,786430000,103613183,10361.3183,0.13175131035184312,0.368135733166351,26214.0,3304.0201,0.12604028763256275
hugo_alpha0p5,HUGO,0.5,0.4,40.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,104858.0,1048580000,135010289,13501.0289,0.12875535390718879,0.4804059319304506,26215.0,3139.7106,0.11976771314133129
hugo_alpha0p5,HUGO,0.5,0.5,50.0,10000,262144.0,27758.4884,27758.4884,0.10589022979736328,10.589022979736328,131072.0,1310720000,164617552,16461.7552,0.12559322509765625,0.5867406938602869,26214.0,2960.7263,0.11294446860456243
