config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
mipod_alpha0p2,MIPOD,0.2,0.01,1.0,10000,262144.0,7804.0103,7804.0103,0.029769936752319336,2.9769936752319337,2621.0,26210000,1073658,107.3658,0.04096367798550172,0.013249089314265328,2621.0,107.3658,0.04096367798550172
mipod_alpha0p2,MIPOD,0.2,0.05,5.0,10000,262144.0,7804.0103,7804.0103,0.029769936752319336,2.9769936752319337,13107.0,131070000,5377828,537.7828,0.04103019760433356,0.06640778205272162,10486.0,430.417,0.04104682433721152
mipod_alpha0p2,MIPOD,0.2,0.1,10.0,10000,262144.0,7804.0103,7804.0103,0.029769936752319336,2.9769936752319337,26214.0,262140000,10736162,1073.6162,0.04095583276112001,0.1327052780064371,13107.0,535.8334,0.040881467917906464
mipod_alpha0p2,MIPOD,0.2,0.2,20.0,10000,262144.0,7804.0103,7804.0103,0.029769936752319336,2.9769936752319337,52429.0,524290000,21258959,2125.8959,0.04054809170497244,0.2635525486225618,26215.0,1052.2797,0.04014036620255579
mipod_alpha0p2,MIPOD,0.2,0.3,30.0,10000,262144.0,7804.0103,7804.0103,0.029769936752319336,2.9769936752319337,78643.0,786430000,31318996,3131.8996,0.03982426407944763,0.3897065008968792,26214.0,1006.0037,0.03837658121614404
mipod_alpha0p2,MIPOD,0.2,0.4,40.0,10000,262144.0,7804.0103,7804.0103,0.029769936752319336,2.9769936752319337,104858.0,1048580000,40731116,4073.1116,0.03884407102939213,0.5089247055954677,26215.0,941.212,0.03590356666030898
mipod_alpha0p2,MIPOD,0.2,0.5,50.0,10000,262144.0,7804.0103,7804.0103,0.029769936752319336,2.9769936752319337,131072.0,1310720000,49361737,4936.1737,0.03766001663208008,0.6194938489927807,26214.0,863.0621,0.03292370870527199
mipod_alpha0p3,MIPOD,0.3,0.01,1.0,10000,262144.0,13115.2775,13115.2775,0.050030813217163086,5.003081321716309,2621.0,26210000,1784239,178.4239,0.06807474246470813,0.013100005457613249,2621.0,178.4239,0.06807474246470813
mipod_alpha0p3,MIPOD,0.3,0.05,5.0,10000,262144.0,13115.2775,13115.2775,0.050030813217163086,5.003081321716309,13107.0,131070000,8934317,893.4317,0.06816446936751354,0.06563336003241621,10486.0,715.0078,0.06818689681480068
mipod_alpha0p3,MIPOD,0.3,0.1,10.0,10000,262144.0,13115.2775,13115.2775,0.050030813217163086,5.003081321716309,26214.0,262140000,17859432,1785.9432,0.06812936598764019,0.13130922294805258,13107.0,892.5115,0.06809426260776684
