distribution,image_source,method,alpha,probe_budget_fraction,mean_carrier_recall,mean_precision_hit_rate,lift
uniform,,HUGO,0.03,0.5,0.49609873043232466,0.004216537475585937,0.9921974608646493
uniform,,HUGO,0.05,0.01,0.009986853236245435,0.0074933231590995795,0.9986853236245435
uniform,,HUGO,0.05,0.05,0.04993498166170718,0.007489127946898602,0.9986996332341436
uniform,,HUGO,0.05,0.1,0.10012120789900956,0.007503624017700464,1.0012120789900956
uniform,,HUGO,0.05,0.2,0.19927563678421722,0.0074695302218238,0.9963781839210861
uniform,,HUGO,0.05,0.3,0.29808869301080004,0.007451394275396413,0.9936289767026668
uniform,,HUGO,0.05,0.4,0.39803245817665717,0.007462663792939021,0.9950811454416428
uniform,,HUGO,0.05,0.5,0.49906821245770105,0.007486572265625,0.9981364249154021
uniform,,HUGO,0.1,0.01,0.01009303976787415,0.01643647462800458,1.009303976787415
uniform,,HUGO,0.1,0.05,0.04969980626523779,0.01620813305867094,0.9939961253047558
uniform,,HUGO,0.1,0.1,0.09992669725807708,0.016292439154650184,0.9992669725807708
uniform,,HUGO,0.1,0.2,0.20004593172013904,0.016317305308130997,1.0002296586006951
uniform,,HUGO,0.1,0.3,0.29962896257900967,0.016288925905675013,0.998763208596699
uniform,,HUGO,0.1,0.4,0.3997987611479409,0.016300616071258274,0.9994969028698522
uniform,,HUGO,0.1,0.5,0.4994892297608675,0.01629615783691406,0.998978459521735
uniform,,HUGO,0.2,0.01,0.010136928813243684,0.03648988935520794,1.0136928813243684
uniform,,HUGO,0.2,0.05,0.0503399693060469,0.03629358358129243,1.006799386120938
uniform,,HUGO,0.2,0.1,0.10060393672337206,0.03626726176852063,1.0060393672337204
uniform,,HUGO,0.2,0.2,0.2009781590359161,0.03622098456960842,1.0048907951795805
uniform,,HUGO,0.2,0.3,0.3007569179319619,0.03613214144933433,1.0025230597732064
uniform,,HUGO,0.2,0.4,0.4004488506787843,0.03607440538633199,1.0011221266969605
uniform,,HUGO,0.2,0.5,0.5005321272628823,0.0360772705078125,1.0010642545257646
uniform,,HUGO,0.3,0.01,0.009951076167992283,0.05752003052270125,0.9951076167992283
uniform,,HUGO,0.3,0.05,0.05007769320631668,0.05785229266803998,1.0015538641263335
uniform,,HUGO,0.3,0.1,0.0997332293923953,0.057601281757839316,0.997332293923953
uniform,,HUGO,0.3,0.2,0.20012148963273613,0.05778500448225219,1.0006074481636806
uniform,,HUGO,0.3,0.3,0.3001692323599157,0.05777297407270831,1.0005641078663858
uniform,,HUGO,0.3,0.4,0.3999439778733376,0.05773178965839516,0.9998599446833439
uniform,,HUGO,0.3,0.5,0.4998417773466988,0.05772102355957031,0.9996835546933976
uniform,,HUGO,0.4,0.01,0.009980369064528288,0.08106829454406714,0.9980369064528288
uniform,,HUGO,0.4,0.05,0.04996618235965456,0.08117799649042495,0.9993236471930912
uniform,,HUGO,0.4,0.1,0.10011668203733816,0.08131647211413746,1.0011668203733814
uniform,,HUGO,0.4,0.2,0.2000077352087751,0.08124186995746628,1.0000386760438755
uniform,,HUGO,0.4,0.3,0.3002539673548406,0.08131492949149957,1.0008465578494687
uniform,,HUGO,0.4,0.4,0.4001731409605205,0.08127791870911137,1.000432852401301
uniform,,HUGO,0.4,0.5,0.5004619579909767,0.08131546020507813,1.0009239159819534
uniform,,HUGO,0.5,0.01,0.009926781328386158,0.10591758870660054,0.9926781328386157
uniform,,HUGO,0.5,0.05,0.049920140897320955,0.10636987869077591,0.998402817946419
uniform,,HUGO,0.5,0.1,0.09978662093260743,0.10627031357289997,0.9978662093260743
uniform,,HUGO,0.5,0.2,0.1996444296449878,0.10630319098209007,0.9982221482249389
uniform,,HUGO,0.5,0.3,0.29969781217712405,0.10637920730389229,0.9989927072570802
uniform,,HUGO,0.5,0.4,0.3996993350100489,0.10640122832783387,0.9992483375251222
uniform,,HUGO,0.5,0.5,0.49990212256691513,0.10645797729492187,0.9998042451338303
uniform,,MIPOD,0.03,0.01,0.00986388117424753,0.0030179320869896985,0.986388117424753
uniform,,MIPOD,0.03,0.05,0.04988087774068388,0.0030540932326237886,0.9976175548136775
uniform,,MIPOD,0.03,0.1,0.10105629095591269,0.003091096360723278,1.0105629095591269
uniform,,MIPOD,0.03,0.2,0.2014590367256451,0.003081882164450972,1.0072951836282256
uniform,,MIPOD,0.03,0.3,0.3019173129965002,0.0030771969533207027,1.0063910433216674
uniform,,MIPOD,0.03,0.4,0.4015277941966103,0.0030713917869881167,1.0038194854915257
uniform,,MIPOD,0.03,0.5,0.5002669964589018,0.00306304931640625,1.0005339929178036
uniform,,MIPOD,0.05,0.01,0.009923274654234827,0.0055207935902327355,0.9923274654234827
uniform,,MIPOD,0.05,0.05,0.04951717811984589,0.005533684290836956,0.9903435623969178
uniform,,MIPOD,0.05,0.1,0.09939248048705984,0.005554665445944915,0.9939248048705984
uniform,,MIPOD,0.05,0.2,0.197536878227991,0.0055196551526826764,0.9876843911399549
uniform,,MIPOD,0.05,0.3,0.2970054225981824,0.00553246951413349,0.9900180753272747
uniform,,MIPOD,0.05,0.4,0.3983220921921249,0.005565145244044327,0.9958052304803122
uniform,,MIPOD,0.05,0.5,0.49894563929148794,0.005576324462890625,0.9978912785829759
uniform,,MIPOD,0.1,0.01,0.009988406650967886,0.012838611217092712,0.9988406650967885
uniform,,MIPOD,0.1,0.05,0.04978935640651432,0.012836652170595864,0.9957871281302864
uniform,,MIPOD,0.1,0.1,0.09938341175880018,0.012819104295414663,0.9938341175880018
uniform,,MIPOD,0.1,0.2,0.20043142678779893,0.012924145034236778,1.0021571339389945
uniform,,MIPOD,0.1,0.3,0.3004146143014882,0.012913927495136248,1.0013820476716273
uniform,,MIPOD,0.1,0.4,0.400592234431393,0.012914512960384518,1.0014805860784826
uniform,,MIPOD,0.1,0.5,0.5012357773303112,0.012926254272460937,1.0024715546606224
uniform,,MIPOD,0.2,0.01,0.009962998154318215,0.030255627623044637,0.9962998154318214
uniform,,MIPOD,0.2,0.05,0.04974022966281432,0.03026321812771801,0.9948045932562863
uniform,,MIPOD,0.2,0.1,0.09961633695798237,0.03030479896238651,0.9961633695798237
uniform,,MIPOD,0.2,0.2,0.19939639483864965,0.03033111445955483,0.9969819741932482
uniform,,MIPOD,0.2,0.3,0.2991663130123288,0.03033607568378622,0.9972210433744294
