config_id,record_name,record_path,cover_relative_path,stego_relative_path,method,alpha,record_seed,probe_seed,probe_distribution,probe_image_source,image_height,image_width,total_pixels,carrier_pixels,used_pixels,used_pixel_fraction,used_pixel_percentage,probe_budget_fraction,probe_budget_percentage,probe_budget_pixels,unique_probed_pixels,guessed_carrier_pixels,precision_hit_rate,carrier_recall,incremental_probe_pixels,incremental_guessed_pixels,incremental_precision_hit_rate
mipod_alpha0p2,00050_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00050_changes.npz,00050.tif,00050_stego.png,MIPOD,0.2,3873996438,3004369805,local_variance,stego,512,512,262144,7080,7080,0.027008056640625,2.7008056640625,0.3,30.0,78643,78643,2414,0.030695675393868496,0.3409604519774011,26214,769,0.02933546959639887
mipod_alpha0p2,00050_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00050_changes.npz,00050.tif,00050_stego.png,MIPOD,0.2,3873996438,3004369805,local_variance,stego,512,512,262144,7080,7080,0.027008056640625,2.7008056640625,0.4,40.0,104858,104858,3162,0.03015506685231456,0.44661016949152543,26215,748,0.02853328247186725
mipod_alpha0p2,00050_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00050_changes.npz,00050.tif,00050_stego.png,MIPOD,0.2,3873996438,3004369805,local_variance,stego,512,512,262144,7080,7080,0.027008056640625,2.7008056640625,0.5,50.0,131072,131072,3925,0.02994537353515625,0.5543785310734464,26214,763,0.029106584267948425
mipod_alpha0p2,00051_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00051_changes.npz,00051.tif,00051_stego.png,MIPOD,0.2,3074591314,1824541738,local_variance,stego,512,512,262144,7785,7785,0.029697418212890625,2.9697418212890625,0.01,1.0,2621,2621,134,0.05112552460892789,0.017212588310854208,2621,134,0.05112552460892789
mipod_alpha0p2,00051_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00051_changes.npz,00051.tif,00051_stego.png,MIPOD,0.2,3074591314,1824541738,local_variance,stego,512,512,262144,7785,7785,0.029697418212890625,2.9697418212890625,0.05,5.0,13107,13107,595,0.04539559014267185,0.07642903018625562,10486,461,0.04396337974442113
mipod_alpha0p2,00051_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00051_changes.npz,00051.tif,00051_stego.png,MIPOD,0.2,3074591314,1824541738,local_variance,stego,512,512,262144,7785,7785,0.029697418212890625,2.9697418212890625,0.1,10.0,26214,26214,1195,0.04558632791638056,0.15350032113037893,13107,600,0.04577706569008926
mipod_alpha0p2,00051_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00051_changes.npz,00051.tif,00051_stego.png,MIPOD,0.2,3074591314,1824541738,local_variance,stego,512,512,262144,7785,7785,0.029697418212890625,2.9697418212890625,0.2,20.0,52429,52429,2393,0.04564267867020161,0.3073859987154785,26215,1198,0.045699027274461186
mipod_alpha0p2,00051_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00051_changes.npz,00051.tif,00051_stego.png,MIPOD,0.2,3074591314,1824541738,local_variance,stego,512,512,262144,7785,7785,0.029697418212890625,2.9697418212890625,0.3,30.0,78643,78643,3479,0.044237885126457537,0.4468850353243417,26214,1086,0.041428244449530784
mipod_alpha0p2,00051_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00051_changes.npz,00051.tif,00051_stego.png,MIPOD,0.2,3074591314,1824541738,local_variance,stego,512,512,262144,7785,7785,0.029697418212890625,2.9697418212890625,0.4,40.0,104858,104858,4531,0.04321081844017624,0.5820166987797045,26215,1052,0.04012969673850849
mipod_alpha0p2,00051_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00051_changes.npz,00051.tif,00051_stego.png,MIPOD,0.2,3074591314,1824541738,local_variance,stego,512,512,262144,7785,7785,0.029697418212890625,2.9697418212890625,0.5,50.0,131072,131072,5448,0.04156494140625,0.6998073217726397,26214,917,0.03498130769817655
mipod_alpha0p2,00052_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00052_changes.npz,00052.tif,00052_stego.png,MIPOD,0.2,3534973607,2564114542,local_variance,stego,512,512,262144,7481,7481,0.028537750244140625,2.8537750244140625,0.01,1.0,2621,2621,89,0.033956505150705835,0.011896805239941185,2621,89,0.033956505150705835
mipod_alpha0p2,00052_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00052_changes.npz,00052.tif,00052_stego.png,MIPOD,0.2,3534973607,2564114542,local_variance,stego,512,512,262144,7481,7481,0.028537750244140625,2.8537750244140625,0.05,5.0,13107,13107,415,0.031662470435645074,0.055473867130062825,10486,326,0.031089071142475683
mipod_alpha0p2,00052_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00052_changes.npz,00052.tif,00052_stego.png,MIPOD,0.2,3534973607,2564114542,local_variance,stego,512,512,262144,7481,7481,0.028537750244140625,2.8537750244140625,0.1,10.0,26214,26214,879,0.033531700617990386,0.11749766074054271,13107,464,0.0354009308003357
mipod_alpha0p2,00052_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00052_changes.npz,00052.tif,00052_stego.png,MIPOD,0.2,3534973607,2564114542,local_variance,stego,512,512,262144,7481,7481,0.028537750244140625,2.8537750244140625,0.2,20.0,52429,52429,1696,0.0323485094127296,0.226707659403823,26215,817,0.03116536334159832
mipod_alpha0p2,00052_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00052_changes.npz,00052.tif,00052_stego.png,MIPOD,0.2,3534973607,2564114542,local_variance,stego,512,512,262144,7481,7481,0.028537750244140625,2.8537750244140625,0.3,30.0,78643,78643,2500,0.03178922472438742,0.33417992247025796,26214,804,0.030670634012359806
mipod_alpha0p2,00052_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00052_changes.npz,00052.tif,00052_stego.png,MIPOD,0.2,3534973607,2564114542,local_variance,stego,512,512,262144,7481,7481,0.028537750244140625,2.8537750244140625,0.4,40.0,104858,104858,3339,0.0318430639531557,0.4463307044512766,26215,839,0.03200457753194736
mipod_alpha0p2,00052_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00052_changes.npz,00052.tif,00052_stego.png,MIPOD,0.2,3534973607,2564114542,local_variance,stego,512,512,262144,7481,7481,0.028537750244140625,2.8537750244140625,0.5,50.0,131072,131072,4162,0.0317535400390625,0.5563427349284855,26214,823,0.03139543755245289
mipod_alpha0p2,00053_changes.npz,/Users/pavloyatsura/Documents/phd/blind_steganalysis/experiments/probing_only/steganograms/mipod_alpha0p2/00053_changes.npz,00053.tif,00053_stego.png,MIPOD,0.2,1315580132,1314625099,local_variance,stego,512,512,262144,7218,7218,0.02753448486328125,2.753448486328125,0.01,1.0,2621,2621,84,0.032048836322014496,0.011637572734829594,2621,84,0.032048836322014496
