config_id,method,alpha,probe_budget_fraction,probe_budget_percentage,records,mean_total_pixels,mean_carrier_pixels,mean_used_pixels,mean_used_pixel_fraction,mean_used_pixel_percentage,mean_probe_budget_pixels,total_probe_budget_pixels,total_guessed_carrier_pixels,mean_guessed_carrier_pixels,mean_precision_hit_rate,mean_carrier_recall,mean_incremental_probe_pixels,mean_incremental_guessed_pixels,mean_incremental_precision_hit_rate
hugo_alpha0p2,HUGO,0.2,0.05,5.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,13107.0,1310700,130670,1306.7,0.09969481956206604,0.13360199553042287,10486.0,1030.67,0.0982901010871638
hugo_alpha0p2,HUGO,0.2,0.1,10.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,26214.0,2621400,243883,2438.83,0.09303540093080033,0.24946742891461798,13107.0,1132.13,0.08637598229953458
hugo_alpha0p2,HUGO,0.2,0.2,20.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,52429.0,5242900,433130,4331.3,0.08261267619065786,0.4443174517966205,26215.0,1892.47,0.07219034903681099
hugo_alpha0p2,HUGO,0.2,0.3,30.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,78643.0,7864300,577507,5775.07,0.07343399921162723,0.5952881055801874,26214.0,1443.77,0.05507629510948348
hugo_alpha0p2,HUGO,0.2,0.4,40.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,104858.0,10485800,686888,6868.88,0.06550649449732018,0.711839123330644,26215.0,1093.81,0.04172458516116727
hugo_alpha0p2,HUGO,0.2,0.5,50.0,100,262144.0,9448.82,9448.82,0.03604438781738281,3.6044387817382812,131072.0,13107200,770233,7702.33,0.05876411437988281,0.8024456668678224,26214.0,833.45,0.03179407949950407
hugo_alpha0p3,HUGO,0.3,0.01,1.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,2621.0,262100,38529,385.29,0.1470011446012972,0.024818996420799738,2621.0,385.29,0.1470011446012972
hugo_alpha0p3,HUGO,0.3,0.05,5.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,13107.0,1310700,184062,1840.62,0.14043030441748683,0.11850974842466806,10486.0,1455.33,0.13878790768643906
hugo_alpha0p3,HUGO,0.3,0.1,10.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,26214.0,2621400,349133,3491.33,0.13318570229648277,0.2247516940039088,13107.0,1650.71,0.12594110017547874
hugo_alpha0p3,HUGO,0.3,0.2,20.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,52429.0,5242900,633332,6333.32,0.1207980316237197,0.4082309381817474,26215.0,2841.99,0.1084108334922754
hugo_alpha0p3,HUGO,0.3,0.3,30.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,78643.0,7864300,862265,8622.65,0.1096429434278957,0.5574145964284105,26214.0,2289.33,0.08733234149691003
hugo_alpha0p3,HUGO,0.3,0.4,40.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,104858.0,10485800,1045353,10453.53,0.09969225047206699,0.678239849597005,26215.0,1830.88,0.0698409307648293
hugo_alpha0p3,HUGO,0.3,0.5,50.0,100,262144.0,15136.13,15136.13,0.05773975372314453,5.773975372314453,131072.0,13107200,1189185,11891.85,0.09072761535644532,0.7746770300800669,26214.0,1438.32,0.05486839093614099
hugo_alpha0p4,HUGO,0.4,0.01,1.0,100,262144.0,21297.15,21297.15,0.08124217987060547,8.124217987060547,2621.0,262100,48289,482.89,0.18423884013735214,0.02224396463901121,2621.0,482.89,0.18423884013735214
