method,alpha,localizer,n_images,mean_average_precision,ap_ci_lo,ap_ci_hi,mean_roc_auc,floor_ap,oracle_ap,ap_efficiency,mean_recall_at_1,recall_at_1_ci_lo,recall_at_1_ci_hi,mean_lift_at_1,mean_recall_at_5,recall_at_5_ci_lo,recall_at_5_ci_hi,mean_lift_at_5,mean_recall_at_10,recall_at_10_ci_lo,recall_at_10_ci_hi,mean_lift_at_10,mean_recall_at_20,recall_at_20_ci_lo,recall_at_20_ci_hi,mean_lift_at_20,mean_recall_at_30,recall_at_30_ci_lo,recall_at_30_ci_hi,mean_lift_at_30,mean_recall_at_40,recall_at_40_ci_lo,recall_at_40_ci_hi,mean_lift_at_40,mean_recall_at_50,recall_at_50_ci_lo,recall_at_50_ci_hi,mean_lift_at_50
MIPOD,0.05,texture_energy_stego,10000,0.01100040846365413,0.010826317931629047,0.011178626684709626,0.6470589497322781,0.005491809844970703,0.025230743613779787,0.2790727545470547,0.02544062062077621,0.025025361547665145,0.02587931329997829,2.544062062077621,0.1140776536356228,0.11273444446210112,0.1154553113542991,2.281553072712456,0.2113886968089966,0.20938059703740816,0.21357795482596525,2.113886968089966,0.3744708774178547,0.3716876942939878,0.3774118940293733,1.8723543870892732,0.5068855547593115,0.5039059787590937,0.5100749234796009,1.689618515864372,0.616921140950681,0.6139373593162738,0.6200067052450537,1.5423028523767026,0.7096166150862974,0.7069149248695573,0.7123435431238154,1.4192332301725947
MIPOD,0.05,uniform,10000,0.005491809844970703,0.00548121337890625,0.005502161512374878,0.5,0.005491809844970703,0.025230743613779787,0.0,0.01,0.01,0.01,1.0,0.049999999999999996,0.049999999999999996,0.049999999999999996,1.0,0.09999999999999999,0.09999999999999999,0.09999999999999999,1.0,0.19999999999999998,0.19999999999999998,0.19999999999999998,1.0,0.3,0.3,0.3,1.0,0.39999999999999997,0.39999999999999997,0.39999999999999997,1.0,0.5,0.5,0.5,1.0
MIPOD,0.05,wavelet_energy_cover,10000,0.009793615195301019,0.00965788050402964,0.009939780834012198,0.6197331715910092,0.005491809844970703,0.025230743613779787,0.21793504151312917,0.02231243924506366,0.021996322015440113,0.022643016664750503,2.231243924506366,0.10129349753990245,0.10017327787506781,0.1024805221576599,2.0258699507980484,0.18872346032321366,0.18693667374882342,0.19065262115007567,1.8872346032321365,0.3391026451982385,0.33655472900389155,0.34172933969807096,1.6955132259911927,0.4660837279312249,0.46322225612896695,0.46898124464408153,1.553612426437416,0.5757311281087952,0.5728650737845534,0.5785247092341901,1.439327820271988,0.6714922519993117,0.6689286090147033,0.6740742091995718,1.3429845039986235
MIPOD,0.05,wavelet_energy_stego,10000,0.009800654248241879,0.009664781535589835,0.009947160850848806,0.6198133381981266,0.005491809844970703,0.025230743613779787,0.21829164906971277,0.02233250720913375,0.022013123295059098,0.02266955843063795,2.233250720913375,0.10133796677701369,0.10021921161122438,0.10253746669810218,2.0267593355402735,0.18879948073408026,0.1870269217093113,0.19073978870702724,1.8879948073408028,0.3392006990209675,0.3366725255733335,0.34182362860712806,1.6960034951048375,0.4662214441531228,0.4633659065778081,0.46912360272714193,1.5540714805104092,0.5758363772872898,0.5729612657901759,0.5786515260561427,1.4395909432182243,0.6716254906523758,0.6690502534119951,0.6742134109324501,1.3432509813047515
MIPOD,0.1,laplacian_residual_cover,10000,0.021921143660464434,0.0216489468630094,0.022195625495704228,0.6067985359475401,0.012618283462524414,0.05170744306383804,0.23799079573016427,0.02477493692388632,0.02445471470488228,0.025098275851324788,2.4774936923886313,0.10783879173213552,0.10677766609430955,0.10896907418720642,2.15677583464271,0.19547218993060328,0.19385023482707572,0.19718566653090333,1.9547218993060327,0.3396020934937329,0.33733189438640737,0.3418922838752784,1.6980104674686645,0.45746381757794097,0.45498264067183786,0.4598466431189286,1.5248793919264698,0.5583956658062565,0.5559994289924945,0.560662378423663,1.395989164515641,0.6475033322045807,0.6453299170327822,0.6495767438367629,1.2950066644091613
MIPOD,0.1,laplacian_residual_stego,10000,0.024621725106707255,0.024256982368749642,0.024990099921486323,0.6310361624750483,0.012618283462524414,0.05170744306383804,0.307078529357266,0.027485595147702598,0.027075300728448354,0.027915073934828952,2.748559514770259,0.11986870792093887,0.11850313324833002,0.12129137529463829,2.3973741584187773,0.21639435379143207,0.21443871624461774,0.21850693252052805,2.163943537914321,0.3714826523041621,0.36892825636117177,0.3742084568927254,1.85741326152081,0.4940793347891293,0.4914349540114161,0.49693196214537794,1.6469311159637643,0.5953517570079423,0.5928026572547849,0.5979900245260793,1.4883793925198556,0.6817404663175833,0.6794734733681624,0.6840007153723822,1.3634809326351667
MIPOD,0.1,local_variance_cover,10000,0.01849014506068193,0.018269537442242884,0.01872686297664587,0.6022153892540476,0.012618283462524414,0.05170744306383804,0.15021713585165408,0.011007084504570767,0.010794622042845972,0.011220402527860131,1.1007084504570768,0.06337874878310325,0.06252149412566568,0.06429772126661203,1.2675749756620651,0.13460963419434743,0.13309241079963002,0.13623567062996372,1.3460963419434742,0.2788900382223329,0.27643880977088914,0.28152534563551623,1.3944501911116645,0.4167124075281103,0.413746469690119,0.41995032611659905,1.389041358427034,0.5431028753409112,0.5399359092328184,0.5463744783444116,1.3577571883522774,0.6563831872696115,0.6533184276718921,0.659456870128026,1.312766374539223
MIPOD,0.1,local_variance_stego,10000,0.018499536723237384,0.018277918713828684,0.018736749468605384,0.602399526588761,0.012618283462524414,0.05170744306383804,0.15045739843727224,0.011011067237282584,0.010797587445902307,0.011224328735921484,1.1011067237282584,0.06339533854761316,0.06253490220836576,0.06431276905331323,1.2679067709522631,0.13465438898948642,0.13313713425787313,0.13628710829719112,1.3465438898948643,0.27898772138058286,0.2765350476541655,0.2816338006848682,1.394938606902914,0.41687176021621924,0.41391046795577446,0.42012193860967645,1.3895725340540643,0.5433113581996787,0.5401466728794797,0.5465921728120506,1.3582783954991966,0.656631652612238,0.6535647546869472,0.6597029349868969,1.313263305224476
MIPOD,0.1,oracle,10000,0.05170744306383804,0.050854663330774916,0.05261494927752254,0.7461460155127961,0.012618283462524414,0.05170744306383804,1.0,0.06586888409050025,0.06507621707688122,0.06672220115760523,6.586888409050026,0.22062880862566908,0.21845348244800858,0.2228551025949275,4.412576172513382,0.3509649731789538,0.34795792877021975,0.3538298891854749,3.509649731789538,0.5313910119381301,0.5280787307804199,0.5345159000963668,2.6569550596906506,0.6575282597511827,0.6544550371921275,0.6604169455611433,2.191760865837275,0.7522853958595982,0.749601750246599,0.7547793094045758,1.8807134896489954,0.8257291834544908,0.8235259502071912,0.8277856259014962,1.6514583669089815
MIPOD,0.1,srm_residual_cover,10000,0.023577316092403492,0.02326801548885065,0.02390071902121185,0.6344640896189335,0.012618283462524414,0.05170744306383804,0.2803598936803643,0.023179276863531714,0.022868478887347075,0.02349662133633058,2.3179276863531717,0.10600979689062318,0.10490690841906854,0.10718487799114702,2.1201959378124635,0.19886191014045215,0.19704402666403206,0.20073123957052705,1.9886191014045216,0.3567988305684506,0.3541736515110292,0.3594399870765063,1.783994152842253,0.4867040535551454,0.48378313538738704,0.4895310764174468,1.6223468451838179,0.5962939163765646,0.5934303353116421,0.5991086333740516,1.4907347909414117,0.6903920631270309,0.6877745657434953,0.6929514573923993,1.3807841262540619
MIPOD,0.1,srm_residual_stego,10000,0.025315754512458363,0.024958551785968973,0.0256796424833904,0.6526500905312265,0.012618283462524414,0.05170744306383804,0.3248335645851859,0.02476175378957318,0.024403848611355878,0.025123613539551375,2.476175378957317,0.11310450208098018,0.11187026015430934,0.11440239770172402,2.262090041619604,0.21183593346598836,0.20988980237767896,0.21391606220842307,2.1183593346598837,0.3782703077150218,0.37550155578294386,0.3811370992521619,1.891351538575109,0.5128834660960633,0.5098028699043391,0.5159912618670272,1.7096115536535443,0.6239071578251338,0.6209183167741863,0.6268995339290783,1.5597678945628346,0.7169399574368285,0.7143002168193123,0.7196153520704943,1.433879914873657
MIPOD,0.1,texture_energy_cover,10000,0.022656193194701222,0.022367848465678214,0.0229537936067218,0.6257985799251196,0.012618283462524414,0.05170744306383804,0.25679523004734733,0.02297824692637451,0.022679708019489687,0.023286356630615103,2.2978246926374513,0.1039043304830595,0.10283224265303807,0.10504651511954953,2.07808660966119,0.19371219238491413,0.19197351328731882,0.1955676401412416,1.9371219238491408,0.34691077197619313,0.3444405426720421,0.349437775676159,1.7345538598809653,0.4743510873179206,0.47154184636012036,0.47715322852211445,1.5811702910597352,0.5831433395448125,0.5803622104360745,0.5859176724256379,1.457858348862031,0.677671377529511,0.6751259601458454,0.6802331370185817,1.355342755059022
MIPOD,0.1,texture_energy_stego,10000,0.024579011325134455,0.02421718753207976,0.024948411811505637,0.6459042963856613,0.012618283462524414,0.05170744306383804,0.3059858023196818,0.024708248486084796,0.024343431437931426,0.025097033373992505,2.470824848608479,0.11164013246643285,0.1103955671206276,0.11295426106724196,2.2328026493286566,0.20779746029953944,0.20585692849758605,0.20987447132746,2.077974602995394,0.37029736430919674,0.36760349996210884,0.3731637031484932,1.8514868215459837,0.5030841851892129,0.5001574681050234,0.5062772540171661,1.6769472839640436,0.6136339064892502,0.6107181388881248,0.6166800688915087,1.5340847662231256,0.7070830710266242,0.7043979694848602,0.7097729226594025,1.4141661420532483
